Filename,Folder,Subfolder,Size (Bytes),Creation Date
D2371_rest_postcompMN_EEG_Constr_2018.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_LAM_P2/Conditions 29-32,Baclofen Source,478040,2024-02-26 12:07:25
D3398_rest_postcompMN_EEG_Constr_2018.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_LAM_P2/Conditions 29-32,Baclofen Source,555192,2024-02-26 12:07:25
D0725_rest_postcompMN_EEG_Constr_2018.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_LAM_P2/Conditions 29-32,Baclofen Source,493576,2024-02-26 12:07:25
D3467_rest_postcompMN_EEG_Constr_2018.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_LAM_P2/Conditions 29-32,Baclofen Source,476624,2024-02-26 12:07:25
D0602_rest_postcompMN_EEG_Constr_2018.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_LAM_P2/Conditions 29-32,Baclofen Source,431632,2024-02-26 12:07:25
D3092_rest_postcompMN_EEG_Constr_2018.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_LAM_P2/Conditions 29-32,Baclofen Source,488888,2024-02-26 12:07:25
D2124_rest_postcompMN_EEG_Constr_2018.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_LAM_P2/Conditions 29-32,Baclofen Source,507352,2024-02-26 12:07:25
D0843_rest_postcompMN_EEG_Constr_2018.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_LAM_P2/Conditions 29-32,Baclofen Source,503616,2024-02-26 12:07:25
D1495_rest_postcompMN_EEG_Constr_2018.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_LAM_P2/Conditions 29-32,Baclofen Source,494432,2024-02-26 12:07:25
D2205_rest_postcompMN_EEG_Constr_2018.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_LAM_P2/Conditions 29-32,Baclofen Source,507640,2024-02-26 12:07:25
D0759_rest_postcompMN_EEG_Constr_2018.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_LAM_P2/Conditions 29-32,Baclofen Source,499248,2024-02-26 12:07:25
D2024_rest_postcompMN_EEG_Constr_2018.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_LAM_P2/Conditions 29-32,Baclofen Source,453056,2024-02-26 12:07:25
D1390_rest_postcompMN_EEG_Constr_2018.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_LAM_P2/Conditions 29-32,Baclofen Source,490224,2024-02-26 12:07:25
D1060_rest_postcompMN_EEG_Constr_2018.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_LAM_P2/Conditions 29-32,Baclofen Source,478072,2024-02-26 12:07:25
D2209_rest_postcompMN_EEG_Constr_2018.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_LAM_P2/Conditions 29-32,Baclofen Source,506400,2024-02-26 12:07:25
D3296_rest_postcompMN_EEG_Constr_2018.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_LAM_P2/Conditions 29-32,Baclofen Source,494680,2024-02-26 12:07:25
D1595_rest_postcompMN_EEG_Constr_2018.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_LAM_P2/Conditions 29-32,Baclofen Source,482856,2024-02-26 12:07:25
D1627_rest_postcompMN_EEG_Constr_2018.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_LAM_P2/Conditions 29-32,Baclofen Source,501592,2024-02-26 12:07:25
D2936_rest_postcompMN_EEG_Constr_2018.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_LAM_P2/Conditions 29-32,Baclofen Source,480384,2024-02-26 12:07:25
D0689_rest_postcompMN_EEG_Constr_2018.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_LAM_P2/Conditions 29-32,Baclofen Source,505184,2024-02-26 12:07:25
D2985_rest_postcompMN_EEG_Constr_2018.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_LAM_P2/Conditions 29-32,Baclofen Source,539448,2024-02-26 12:07:25
D2813_rest_postcompMN_EEG_Constr_2018.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_LAM_P2/Conditions 29-32,Baclofen Source,495680,2024-02-26 12:07:25
D2428_rest_postcompMN_EEG_Constr_2018.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_LAM_P2/Conditions 29-32,Baclofen Source,542512,2024-02-26 12:07:25
D0867_rest_postcompMN_EEG_Constr_2018.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_LAM_P2/Conditions 29-32,Baclofen Source,473608,2024-02-26 12:07:25
D3042_rest_postcompMN_EEG_Constr_2018.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_LAM_P2/Conditions 29-32,Baclofen Source,481744,2024-02-26 12:07:25
D1354_rest_postcompMN_EEG_Constr_2018.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_LAM_P2/Conditions 29-32,Baclofen Source,498264,2024-02-26 12:07:25
D3_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma,Mouse,244216,2024-02-26 12:07:25
D2_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma,Mouse,254632,2024-02-26 12:07:25
D1_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma,Mouse,224776,2024-02-26 12:07:25
D4_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma,Mouse,229400,2024-02-26 12:07:25
D5_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma,Mouse,222080,2024-02-26 12:07:25
D7_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma,Mouse,202056,2024-02-26 12:07:25
D6_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma,Mouse,219352,2024-02-26 12:07:25
D20_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma,Mouse,215464,2024-02-26 12:07:25
D21_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma,Mouse,223944,2024-02-26 12:07:25
D9_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma,Mouse,272456,2024-02-26 12:07:25
D22_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma,Mouse,230384,2024-02-26 12:07:25
D8_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma,Mouse,146464,2024-02-26 12:07:25
D19_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma,Mouse,214672,2024-02-26 12:07:25
D18_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma,Mouse,211752,2024-02-26 12:07:25
D17_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma,Mouse,218848,2024-02-26 12:07:25
D16_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma,Mouse,226888,2024-02-26 12:07:25
D14_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma,Mouse,217544,2024-02-26 12:07:25
D15_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma,Mouse,216760,2024-02-26 12:07:25
D10_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma,Mouse,229224,2024-02-26 12:07:25
D11_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma,Mouse,231200,2024-02-26 12:07:25
D13_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma,Mouse,223952,2024-02-26 12:07:25
D12_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma,Mouse,225808,2024-02-26 12:07:25
D1401_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,gammaPreSource,705904,2024-02-26 12:07:25
D2302_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,gammaPreSource,711744,2024-02-26 12:07:25
D3422_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,gammaPreSource,591880,2024-02-26 12:07:25
D0511_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,gammaPreSource,724968,2024-02-26 12:07:25
D2724_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,gammaPreSource,709520,2024-02-26 12:07:25
D1791_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,gammaPreSource,720008,2024-02-26 12:07:25
D0255_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,gammaPreSource,767848,2024-02-26 12:07:25
D0608_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,gammaPreSource,645536,2024-02-26 12:07:25
D2422_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,gammaPreSource,668568,2024-02-26 12:07:25
D1762_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,gammaPreSource,618368,2024-02-26 12:07:25
D2832_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,gammaPreSource,675240,2024-02-26 12:07:25
D1175_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,gammaPreSource,703112,2024-02-26 12:07:25
D1090_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,gammaPreSource,711816,2024-02-26 12:07:25
D0222_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,gammaPreSource,725080,2024-02-26 12:07:25
D3092_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,gammaPreSource,647752,2024-02-26 12:07:25
D3372_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,gammaPreSource,651616,2024-02-26 12:07:25
D1103_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,gammaPreSource,748880,2024-02-26 12:07:25
D1064_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,gammaPreSource,706256,2024-02-26 12:07:25
D1028_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,gammaPreSource,657280,2024-02-26 12:07:25
D1709_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,gammaPreSource,584544,2024-02-26 12:07:25
D0812_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,gammaPreSource,654736,2024-02-26 12:07:25
D2701_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,gammaPreSource,719368,2024-02-26 12:07:25
D3435_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,gammaPreSource,567592,2024-02-26 12:07:25
D0185_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,gammaPreSource,631896,2024-02-26 12:07:25
D1904_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,gammaPreSource,634656,2024-02-26 12:07:25
D2574_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,gammaPreSource,652592,2024-02-26 12:07:25
D2707_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,gammaPreSource,600792,2024-02-26 12:07:25
D2158_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,gammaPreSource,630048,2024-02-26 12:07:25
D2443_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,gammaPreSource,723304,2024-02-26 12:07:25
D1227_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,gammaPreSource,724952,2024-02-26 12:07:25
D2968_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,gammaPreSource,630448,2024-02-26 12:07:25
D2900_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,gammaPreSource,616400,2024-02-26 12:07:25
D3397_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,gammaPreSource,593480,2024-02-26 12:07:25
D0639_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,gammaPreSource,719184,2024-02-26 12:07:25
D1409_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,gammaPreSource,698224,2024-02-26 12:07:25
D3071_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,gammaPreSource,634760,2024-02-26 12:07:25
D2371_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,gammaPreSource,651192,2024-02-26 12:07:25
D2464_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,gammaPreSource,664752,2024-02-26 12:07:25
D1643_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,gammaPreSource,625744,2024-02-26 12:07:25
D0358_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,ASD_sets,780576,2024-02-26 12:07:25
D1163_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,ASD_sets,605848,2024-02-26 12:07:25
D3426_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,ASD_sets,708208,2024-02-26 12:07:25
D0856_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,ASD_sets,767480,2024-02-26 12:07:25
D3443_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,ASD_sets,707624,2024-02-26 12:07:25
D1590_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,ASD_sets,698120,2024-02-26 12:07:25
D3179_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,ASD_sets,704656,2024-02-26 12:07:25
D1010_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,ASD_sets,658040,2024-02-26 12:07:25
D0613_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,ASD_sets,685112,2024-02-26 12:07:25
D0113_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,ASD_sets,750608,2024-02-26 12:07:25
D1513_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,ASD_sets,749680,2024-02-26 12:07:25
D0961_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,ASD_sets,776128,2024-02-26 12:07:25
D3331_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,ASD_sets,622328,2024-02-26 12:07:25
D2883_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,ASD_sets,678656,2024-02-26 12:07:25
D2645_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,ASD_sets,686632,2024-02-26 12:07:25
D2834_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,ASD_sets,637136,2024-02-26 12:07:25
D3291_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,ASD_sets,707544,2024-02-26 12:07:25
D1204_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,ASD_sets,660928,2024-02-26 12:07:25
D0348_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,ASD_sets,683768,2024-02-26 12:07:25
D1442_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,ASD_sets,736480,2024-02-26 12:07:25
D1643_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,datadir_human.data,625744,2024-02-26 12:07:25
D2464_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,datadir_human.data,664752,2024-02-26 12:07:25
D2371_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,datadir_human.data,651192,2024-02-26 12:07:25
D3071_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,datadir_human.data,634760,2024-02-26 12:07:25
D1409_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,datadir_human.data,698224,2024-02-26 12:07:25
D0639_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,datadir_human.data,719184,2024-02-26 12:07:25
D3397_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,datadir_human.data,593480,2024-02-26 12:07:25
D2900_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,datadir_human.data,616400,2024-02-26 12:07:25
D2968_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,datadir_human.data,630448,2024-02-26 12:07:25
D1227_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,datadir_human.data,724952,2024-02-26 12:07:25
D2443_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,datadir_human.data,723304,2024-02-26 12:07:25
D2158_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,datadir_human.data,630048,2024-02-26 12:07:25
D2707_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,datadir_human.data,600792,2024-02-26 12:07:25
D2574_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,datadir_human.data,652592,2024-02-26 12:07:25
D1904_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,datadir_human.data,634656,2024-02-26 12:07:25
D0185_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,datadir_human.data,631896,2024-02-26 12:07:25
D3435_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,datadir_human.data,567592,2024-02-26 12:07:25
D2701_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,datadir_human.data,719368,2024-02-26 12:07:25
D0812_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,datadir_human.data,654736,2024-02-26 12:07:25
D1709_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,datadir_human.data,584544,2024-02-26 12:07:25
D1028_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,datadir_human.data,657280,2024-02-26 12:07:25
D1064_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,datadir_human.data,706256,2024-02-26 12:07:25
D1103_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,datadir_human.data,748880,2024-02-26 12:07:25
D3372_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,datadir_human.data,651616,2024-02-26 12:07:25
D0222_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,datadir_human.data,725080,2024-02-26 12:07:25
D3092_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,datadir_human.data,647752,2024-02-26 12:07:25
D1090_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,datadir_human.data,711816,2024-02-26 12:07:25
D1175_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,datadir_human.data,703112,2024-02-26 12:07:25
D2832_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,datadir_human.data,675240,2024-02-26 12:07:25
D1762_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,datadir_human.data,618368,2024-02-26 12:07:25
D2422_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,datadir_human.data,668568,2024-02-26 12:07:25
D0608_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,datadir_human.data,645536,2024-02-26 12:07:25
D0255_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,datadir_human.data,767848,2024-02-26 12:07:25
D1791_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,datadir_human.data,720008,2024-02-26 12:07:25
D2724_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,datadir_human.data,709520,2024-02-26 12:07:25
D0511_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,datadir_human.data,724968,2024-02-26 12:07:25
D3422_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,datadir_human.data,591880,2024-02-26 12:07:25
D2302_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,datadir_human.data,711744,2024-02-26 12:07:25
D1401_rest_postcomp.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,datadir_human.data,705904,2024-02-26 12:07:25
D1709_rest_postcompMN_EEG_Constr_2018.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,gammaPostSource,392408,2024-02-26 12:07:25
D3422_rest_postcompMN_EEG_Constr_2018.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,gammaPostSource,498088,2024-02-26 12:07:25
D0812_rest_postcompMN_EEG_Constr_2018.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,gammaPostSource,425560,2024-02-26 12:07:25
D0639_rest_postcompMN_EEG_Constr_2018.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,gammaPostSource,551480,2024-02-26 12:07:25
D2464_rest_postcompMN_EEG_Constr_2018.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,gammaPostSource,517680,2024-02-26 12:07:25
D0608_rest_postcompMN_EEG_Constr_2018.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,gammaPostSource,406120,2024-02-26 12:07:25
D2900_rest_postcompMN_EEG_Constr_2018.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,gammaPostSource,506216,2024-02-26 12:07:25
D2574_rest_postcompMN_EEG_Constr_2018.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,gammaPostSource,491176,2024-02-26 12:07:25
D1401_rest_postcompMN_EEG_Constr_2018.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,gammaPostSource,530160,2024-02-26 12:07:25
D2158_rest_postcompMN_EEG_Constr_2018.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,gammaPostSource,452240,2024-02-26 12:07:25
D2371_rest_postcompMN_EEG_Constr_2018.set,/cblstore/srv/RAWDATA/Grace_Projects/Proj_GraceAbstract_RestingGamma/Analysis_resources,gammaPostSource,493880,2024-02-26 12:07:25
